model_id,linear_probe,weight_decay,model_type,use_adam,learning_rate,val_id_acc,test_id_acc,num_edges,total_nodes,middle_layer_entropy,longest_path_to_logits,circuit_instability,normed_circuit_instability,weighted_shortcut_score,early_to_deep_edge_importance,path_depth_entropy,logit_contribution_ratio_deep_vs_shallow,middle_layer_score_ratio,std_entropy_across_layers,logit_contribution_peak_layer,object_edge_score,bg_edge_score,object_vs_bg_diff_mean,algebraic_connectivity,spectral_gap,graph_energy,laplacian_energy,normed_laplacian_energy,laplacian_spectral_entropy,modularity,community_size_variance,avg_clustering,kirchhoff_index,avg_path_length,path_redundancy,effective_path_depth,node_importance_entropy,avg_betweenness,spectral_radius,avg_edge_flow_centrality,edge_score_gini,normed_algebraic_connectivity,normed_spectral_gap,normed_graph_energy,normed_kirchhoff_index,normed_avg_path_length,normed_avg_betweenness,normed_spectral_radius,attention_mlp_ratio,layerwise_score_variance,weighted_path_depth,layerwise_score_entropy
85,False,0.0,ViT-B_16-clip-laion2b,False,0.01,0.9136178493499756,0.7912499904632568,130,47,7.501061639247295,3,7.720452686044155e-07,2326814720.0,11.725030899047852,0.0018565335922176018,1.209484577178955,7.023524864862288,0.1829371452331543,1.7682620286941528,22,0.026967547833919525,0.026778139173984528,-0.01548547570260834,0.0004448567416531542,-3.575641657425845e-05,0.0022616692538986556,1244.1889999088871,5.961625716515103,3.1617888637213643,0.41046817274717445,35.6875,0.02893031182969905,1639885.2048815978,0.0009987525558645151,15223,1.8248883575243229,3.2241291266339513,0.011799773871929285,0.03402124361555131,0.006980068959717433,0.45735692849980986,0.0006188760502761237,-4.9743634468211464e-05,0.004377197011625576,1178772.3626133543,0.0013894451409007555,0.011799773871929285,0.047329692772518334,0.4652838706970215,3.113356797257438e-05,4.54523229598999,3.060110330581665
86,False,0.01,ViT-B_16-clip-laion2b,False,0.01,0.9126015901565552,0.8149999976158142,123,48,7.4958591730656146,4,3.060997869397397e-06,5814060032.0,10.675644874572754,0.0019082081271335483,1.407806396484375,18.262828277815718,0.19649359583854675,1.7955539226531982,22,0.03197651356458664,0.031883079558610916,-0.022464890179748266,0.0005768921902167424,-0.00012289014010035803,0.012384567461975093,1097.9542228177247,6.148867501534643,3.1954416688124425,0.4646307866565101,14.0,0.059782947613975956,754065.2309675297,0.0027606257007656296,7022,1.584492462632012,3.039738101748594,0.016188714153561518,0.06640828252754172,0.009289238359543631,0.45132895602014905,0.0003359280062297675,-7.155971362652014e-05,0.004199368202006528,1294963.0055536986,0.0016075299824369206,0.016188714153561518,0.03866996724217057,0.4368515610694885,2.9363436624407768e-05,5.437088966369629,2.9654200077056885
87,False,0.0,ViT-B_16-clip-laion2b,False,0.03,0.9034552574157716,0.73499995470047,118,41,7.350018625160498,3,2.4980693069664994e-06,5581789696.0,11.597009658813477,0.0028140206704847515,1.2576528787612915,35.342945308197024,0.16121520102024078,1.786720633506775,22,0.051386259496212006,0.05163901299238205,-0.025066672989105306,0.0008446315495795108,-0.0007656634794388712,0.012960615899922824,1030.9644674851313,5.771550029312536,3.024448288407988,0.4657260104978992,1.1875,0.02792553750345342,458874.3659171823,0.0024029313502890036,5660,1.3843314994678964,3.0078976718360946,0.011835522201375858,0.07462026154976203,0.007287473360170495,0.4923214166216432,0.0006266340575357842,-0.0005680474616425209,0.007133768868001535,618510.5378310713,0.0017827401968732862,0.011835522201375858,0.055360941478858214,0.36560606956481934,7.953095337143168e-05,3.7637481689453125,2.9819724559783936
88,False,0.01,ViT-B_16-clip-laion2b,False,0.03,0.9380080699920654,0.7987499833106995,120,46,7.461239410837191,3,1.1742947663151426e-06,2863645696.0,12.800890922546387,0.0006694289913866669,1.133386254310608,15.452515866144994,0.16837427020072937,1.8071613311767578,22,0.0540945902466774,0.05344149470329285,-0.008734014459772907,0.0005625362815227726,-3.460312419920574e-05,0.006970365939353108,1088.1103705700273,6.038843303487455,2.9935137521351995,0.4047994078298476,30.75,0.03554100753945846,1223389.2378823222,0.0014209675426585914,8005,1.9647661352047283,3.1829122984396516,0.014931927975406236,0.06803779121746707,0.008855244996549345,0.52114125618093,0.0006065217870135698,-3.730879652165235e-05,0.008103027587734431,1134667.940659937,0.0015320750158662562,0.014931927975406236,0.07335776230153779,0.21587708592414856,7.773874676786363e-05,3.6881179809570312,3.070039749145508
89,False,0.0,ViT-B_16-clip-laion2b,False,0.03,0.8658536076545715,0.6737499833106995,133,50,7.281486990233848,4,1.0668665026969393e-06,2917995776.0,12.32943058013916,0.0024594954447820783,1.388051152229309,35.293428687677256,0.16148319840431213,1.7736176252365112,22,0.037478070706129074,0.03822818025946617,-0.028231211580408498,0.0005704836545032038,-9.68905039223358e-05,0.007416821604847491,1207.1987034930644,5.749437311955283,3.181695623877119,0.4382875526560679,10.25,0.04998128722043606,1123629.007108959,0.0017591000894056064,18726,1.4176362836987237,3.2638362418260085,0.014379251700680272,0.06278035243047907,0.008418782147005146,0.46085976740404927,0.0005811124766450718,-9.869569730240472e-05,0.007695765451109304,1103077.3101825153,0.0017918743084099295,0.014379251700680272,0.06395002872114913,0.300076425075531,5.271424743114039e-05,4.199117660522461,3.01536226272583
90,False,0.01,ViT-B_16-clip-laion2b,False,0.03,0.9024389982223512,0.8087499737739563,106,45,7.5094319374363945,4,3.5249647680757334e-06,9989763072.0,10.278290748596191,0.0018241883954033256,1.5085031986236572,22.355960016265257,0.1918186992406845,1.801601529121399,22,0.03343048691749573,0.03329918533563614,-0.024051490514905148,0.00060251842774307,-0.0007437364680154881,0.013898892766769404,850.1329661354874,6.217116596441236,3.0563565314874253,0.4554871705822213,5.1875,0.04304288637390353,640155.9257439706,0.0029755465389403393,1913,1.4187468788895505,2.7867508900221236,0.018604651162790697,0.08013302014863838,0.011157493300350442,0.49090723188217994,0.00035466197292957413,-0.00043778750917351127,0.004815803731686948,1087530.5901038402,0.00175150360369989,0.018604651162790697,0.047168905521003376,-0.12612523138523102,7.532915333285928e-05,5.211318492889404,2.9379518032073975
91,False,0.0,ViT-B_16-clip-laion2b,False,0.009,0.9512194991111756,0.8449999690055847,130,45,7.534738824729633,3,1.0355803397033014e-06,3001795840.0,12.74880599975586,0.003948343073716387,1.1530028581619263,21.967232631038396,0.1572655439376831,1.8112702369689941,22,0.04911890998482704,0.04839002341032028,-0.013200784844539874,0.00048668535863399185,-0.0001641324675767496,0.006130456376417215,1298.6188807962415,5.1648320470386535,3.011810801863182,0.37819368815471144,29.6875,0.03618029761263007,1107323.4719697163,0.0011660604015100897,13541,1.674974491813856,3.0770971842975436,0.017723749119097958,0.06320064755837587,0.009362217213456881,0.5092907051465467,0.0006023789829171594,-0.00020314962665056219,0.009391519223592474,894649.6128503068,0.0014432533551242692,0.017723749119097958,0.07822454570154956,0.21366456151008606,6.882050365675241e-05,4.119709491729736,3.0503249168395996
92,False,0.01,ViT-B_16-clip-laion2b,False,0.009,0.947154462337494,0.8662499785423279,131,49,7.519450564194463,4,3.5065509109699633e-06,6296782336.0,12.64510440826416,0.0008602971211075783,1.310193419456482,19.759261426901368,0.19748778641223907,1.79560124874115,22,0.08619269728660583,0.08495394885540009,-0.014569494018110918,0.0006008516809894398,-0.00044891766451816506,0.019828015179274322,1190.389480970934,5.6983966103095565,3.0765250638590835,0.45334602140942026,20.6875,0.03441915824666424,837775.3899630958,0.0025477898467017725,50986,2.199221134790776,3.110244378555426,0.019928716167317992,0.11105452868367512,0.010987659526620563,0.5344309337252998,0.0004053141156852894,-0.00030282459977958,0.009022525957767279,1241947.250647437,0.0017186524067064161,0.019928716167317992,0.07491360947489406,0.460323303937912,9.385907469550148e-05,4.0358686447143555,3.016765594482422
93,False,0.0,ViT-B_16-clip-laion2b,False,0.009,0.9065040349960328,0.7249999642372131,143,55,7.414024677799848,5,2.6087091100635007e-06,5924611072.0,12.146872520446777,0.0014129113405942917,1.489461898803711,22.582983403694215,0.18262289464473724,1.7783347368240356,22,0.05619758367538452,0.05646948143839836,-0.025018740348157355,0.00041857020520291596,-0.0003859919035120441,0.013345561954342854,1206.4057847152917,6.547073731603525,3.1791768245655074,0.45304494400403617,8.222222222222223,0.055317467655002714,1314949.5375078523,0.002072848399680873,21198,1.7700834138477088,3.14860124118227,0.018378756114605172,0.08685567263923136,0.01023673426774202,0.5154528534191215,0.00032403536942097956,-0.00029881494412833866,0.007998068025021166,1698575.9683339912,0.0016046918615830518,0.018378756114605172,0.06723916400782953,0.27254968881607056,7.721039582975209e-05,4.101672649383545,2.978550910949707
94,False,0.01,ViT-B_16-clip-laion2b,False,0.009,0.9491869807243348,0.8687499761581421,120,48,7.527139770341884,4,3.0568417059839703e-06,5556448768.0,11.33963394165039,0.002529457793571055,1.473860263824463,30.395441330435396,0.16789501905441284,1.7872272729873657,22,0.06390279531478882,0.0628482922911644,-0.01818094545637674,0.0006394228109410441,-0.0001455216030686931,0.017120189555521942,1078.4735452352888,5.916755336113981,3.1173656451113887,0.46786722331628605,2.0,0.045013280473166474,762109.8598146222,0.0027451566205828957,6054,1.6917371887010246,3.015889926306632,0.014724020968239285,0.09130082727905653,0.008779706358093813,0.4881037623393115,0.00038868545054137406,-8.845810782336441e-05,0.0063259953932076445,1253739.8358508586,0.0016686962171532428,0.014724020968239285,0.05549896203517515,0.37055251002311707,4.575182174448855e-05,4.824833393096924,2.995811939239502
95,True,0.0,ViT-B_16-clip-laion2b,False,0.01,0.9806910157203674,0.9462499618530272,125,42,7.555814308733201,4,5.919945124333026e-06,11867568128.0,15.149604797363281,0.005711925798095763,1.1967133283615112,36.13170873036086,0.13138580322265625,1.8798688650131226,22,0.16169245541095734,0.1583499014377594,-0.01205654101995563,0.0014391613382685271,-0.00010860847141401964,0.0805558850018647,1272.979033011181,4.76031705407159,2.6743348854851843,0.3359402530187584,32.666666666666664,0.01644310375516865,403873.48473135027,0.002829367500696327,4171,1.416281057221393,2.818523821622087,0.011556329849012776,0.23615555091143275,0.006658256237734791,0.6294941024726465,0.0007272183791767885,-5.4880638833050576e-05,0.020568754607830253,799263.4965908054,0.0014296993571666203,0.011556329849012776,0.11933106595335954,0.10675060003995895,0.0001853621652116999,3.739989757537842,3.083098888397217
96,True,0.01,ViT-B_16-clip-laion2b,False,0.01,0.9827235341072084,0.9474999904632568,139,46,7.557243983652954,3,5.165827133168932e-06,10699737088.0,14.979068756103516,0.002782801049761474,1.1473751068115234,33.71530978069372,0.1310185045003891,1.8734357357025146,22,0.1462167501449585,0.14323534071445465,-0.015202418919514382,0.0009111562184957121,-0.00037761638172366916,0.07059234817712023,1394.2971417985966,4.829042595953077,2.741586543037266,0.35128274121141895,37.55555555555556,0.019093827164262063,560389.9841367748,0.002354912485495426,4808,1.4929439339979291,2.876605823402608,0.00948616600790514,0.21811225764708925,0.00567537753432995,0.6145614118727397,0.0004902812924612623,-0.00020319045872624613,0.020439137900207786,1041448.7121850622,0.0012671477256673456,0.00948616600790514,0.11736336239482192,0.1361795961856842,0.00018915047985501587,3.7674293518066406,3.0853052139282227
97,True,0.0,ViT-B_16-clip-laion2b,False,0.01,0.9837397933006288,0.9399999976158142,136,44,7.555879535938039,3,5.998000688123284e-06,12612374528.0,14.954570770263672,0.003198712016455829,1.1469266414642334,37.90529282088888,0.12970425188541412,1.8667805194854736,22,0.15986308455467224,0.1565784066915512,-0.013914573795790964,0.001374970458346911,-0.00016161410262226206,0.08334873227033301,1411.2526554394046,4.663546579738304,2.716477020588095,0.3549561500664075,37.55555555555556,0.017552066876461773,449344.11239054473,0.002594482724593724,9384,1.4739838882952363,2.84284047561685,0.011401389308366051,0.2357194704338696,0.006507399577167018,0.6250408955186403,0.0006791167806896309,-7.982342294796585e-05,0.020332987405206077,909762.3504959132,0.0012814506335109158,0.011401389308366051,0.11642508251748379,0.20191527903079987,0.00019634344789665192,3.688739538192749,3.0866811275482178
98,True,0.01,ViT-B_16-clip-laion2b,False,0.01,0.979674756526947,0.928749978542328,132,47,7.533708388437876,3,5.720390163332922e-06,11287866368.0,15.069842338562012,0.004927839618176222,1.1835280656814575,36.74566448990881,0.13102947175502777,1.8811911344528198,22,0.15949510037899017,0.1562388390302658,-0.0141000933637385,0.0005829285916352979,-0.00013632282093101167,0.07932232303624608,1279.3762651611175,5.022027825938434,2.72531252139825,0.35973677533014753,48.22222222222223,0.01757237441711323,676694.851464579,0.0028262905563054665,7166,1.4142735890165232,2.8511862049566647,0.011141946757117894,0.2318049568667535,0.006494287884599475,0.6213653291904483,0.00030306329375442964,-7.087393004496118e-05,0.021440324857510046,1301592.0900934425,0.0014693822094252649,0.011141946757117894,0.12051488375797033,0.2897222638130188,0.00019878723833244294,3.722837448120117,3.0815212726593018
99,True,0.0,ViT-B_16-clip-laion2b,False,0.03,0.9806910157203674,0.9362499713897704,127,42,7.549801194760975,3,8.123798579617869e-06,16951005184.0,14.835724830627441,0.008761370088905096,1.1969057321548462,33.299781219118486,0.13329176604747772,1.8677009344100952,22,0.17991310358047485,0.17591945827007294,-0.006267144226320287,0.0016061104455615564,-0.0001421951696217831,0.09834170752886225,1272.0126927573835,5.110296369694018,2.700715551338272,0.3378022566731549,44.666666666666664,0.016615539625564866,348920.35324616276,0.0031452796266589456,5033,1.4230839504290582,2.8490669825487904,0.012369337979094078,0.2621912465190518,0.007063759061235931,0.6176670255452352,0.000686532406723588,-6.07813758940754e-05,0.017968384800746237,816282.8423922913,0.0013444507455020066,0.012369337979094078,0.11207373318210645,-0.03152097016572952,0.0001653649378567934,3.832453489303589,3.0820059776306152
100,True,0.01,ViT-B_16-clip-laion2b,False,0.03,0.979674756526947,0.9437499642372132,125,43,7.551637795311281,3,7.679132068005856e-06,15095182336.0,15.024453163146973,0.0025152944144792855,1.124180793762207,33.70912245841164,0.1334928274154663,1.875093936920166,22,0.1831570267677307,0.17928868532180786,-0.013529676527891858,0.0009220102961568341,-0.00048293349437126295,0.10843111082217359,1220.8701106890153,4.585237261080211,2.6219812582928568,0.35009582108439946,29.555555555555557,0.017438449051173265,448306.3741975416,0.0027408568459410315,4511,1.4380781699044742,2.7441870244572515,0.011263268778867188,0.2734295919449083,0.006755260243632336,0.6474865991015921,0.0004061777943150251,-0.00021274908576363364,0.021043340531962676,1017640.8137369992,0.001207443306458225,0.011263268778867188,0.12045529623858292,0.24654260277748108,0.00019870410324074328,3.6528522968292236,3.0849809646606445
101,True,0.0,ViT-B_16-clip-laion2b,False,0.03,0.9786584973335266,0.9350000023841858,132,43,7.590837007800001,3,9.45925057749264e-06,18629734400.0,14.764267921447754,0.0063602536683902144,1.1306376457214355,32.904680402215746,0.13271892070770264,1.8631941080093384,22,0.19553202390670776,0.19155161082744598,-0.01346338158503535,0.0008349707566341027,-0.0005814176816062213,0.12468189601360277,1328.443386038747,4.849622853157314,2.7332695855503384,0.3564153967609339,50.888888888888886,0.015406259028748762,351565.9620273165,0.003223296927516622,3102,1.5300319989200788,2.844346814202399,0.010939145936309862,0.2902358621127602,0.006326135105204872,0.6264646827738746,0.0003235955908121919,-0.00022533028294769223,0.01872690827853822,907142.4218492137,0.0012491990978494884,0.010939145936309862,0.11248184070644404,0.1374683976173401,0.0001826661464292556,3.925516128540039,3.0817182064056396
102,True,0.01,ViT-B_16-clip-laion2b,False,0.03,0.979674756526947,0.9437499642372132,118,39,7.538049838572743,3,8.356864782399498e-06,17533270016.0,14.878662109375,0.008392742951400578,1.1200251579284668,33.454835177974324,0.1315249502658844,1.874423623085022,22,0.18601246178150177,0.18195754289627075,-0.01224320840769383,0.0015883947858607865,-0.0006934653452167366,0.10826463258246107,1230.8444920144852,4.695183049014029,2.6684536723227215,0.34502303074423785,28.666666666666668,0.01636076691610623,249353.9836039981,0.0032144388647098975,3387,1.4811571047413121,2.8186984689058403,0.011525695736222051,0.27087442163162606,0.006698564593301434,0.618739551837385,0.0006570529988835498,-0.00028685782468995376,0.01852552379771393,602801.5505005823,0.001329679959166139,0.011525695736222051,0.11204950446519213,-0.03903486207127571,0.00017603958258405328,3.7185282707214355,3.0869557857513428
103,True,0.0,ViT-B_16-clip-laion2b,False,0.009,0.9806910157203674,0.9449999928474426,126,43,7.553457051315215,4,5.798387064714916e-06,11610691584.0,15.14539909362793,0.005577135714702308,1.1966092586517334,36.76033188430152,0.13120736181735992,1.8805031776428223,22,0.16068583726882935,0.15736204385757446,-0.01205654101995563,0.0013019577215543198,-0.00020851863501587776,0.07956903064763335,1265.026955326713,4.817796800912721,2.6787340051426964,0.33885855903626716,37.55555555555556,0.01654051458958227,450641.89731730334,0.0027851764086153303,4401,1.414167320964123,2.8247683332554216,0.011735947924263298,0.2346897183026424,0.006777030032843985,0.6307673227157479,0.00066533340553422,-0.00010655830837363715,0.020779206507485326,881838.6211442412,0.0014232957752352913,0.011735947924263298,0.11993239502052389,0.11641032248735428,0.00018791590991895646,3.738260269165039,3.082956552505493
